file	struct	field	zig_type	class	rust_type	evidence
src/runtime/api/Archive.zig	FilesContext	store	*jsc.WebCore.Blob.Store	SHARED	Arc<BlobStore>	Archive.zig:888 store.ref(); Archive.zig:880 this.store.deref() in deinit
src/runtime/api/Archive.zig	FilesContext.Result	libarchive_err	[*:0]u8	OWNED	CString	Archive.zig:794 allocator.dupeZ; Archive.zig:772 allocator.free in Result.deinit
src/runtime/api/BunObject.zig	ZstdJob	vm	*jsc.VirtualMachine	JSC_BORROW	&'static VirtualMachine	BunObject.zig:2032 — .vm = vm (from globalThis.bunVM()); deinit:2020 only unrefs poll
src/runtime/api/JSBundler.zig	Resolve	bv2	*BundleV2	BACKREF	*mut BundleV2	bundle_v2.zig:2698 — BundleV2 creates Resolve passing self; deinit:1304 ignores it
src/runtime/api/JSBundler.zig	Load	bv2	*BundleV2	BACKREF	*mut BundleV2	bundle_v2.zig:2781 — BundleV2 creates Load passing self; deinit:1431 ignores it
src/runtime/api/JSBundler.zig	Load	parse_task	*bun.ParseTask	BORROW_PARAM	&'a mut ParseTask	JSBundler.zig:1380 — assigned from init param; deinit:1431 doesn't free it
src/runtime/api/JSTranspiler.zig	Config	tsconfig	?*TSConfigJSON	OWNED	Option<Box<TSConfigJSON>>	JSTranspiler.zig:189 parse()->bun.new; :756 tsconfig.deinit() calls bun.destroy
src/runtime/api/JSTranspiler.zig	TransformTask	js_instance	*JSTranspiler	SHARED	Arc<JSTranspiler>	JSTranspiler.zig:488 transpiler.ref(); :595 this.js_instance.deref()
src/runtime/api/JSTranspiler.zig	TransformTask	tsconfig	?*TSConfigJSON	BORROW_FIELD	Option<&'a TSConfigJSON>	JSTranspiler.zig:473 copied from js_instance.config; :593 comment 'owned by JSTranspiler'
src/runtime/api/JSTranspiler.zig	TransformTask	global	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	JSTranspiler.zig:471 .global = globalThis param; never freed in deinit
src/runtime/api/MarkdownObject.zig	ParseRenderer	#globalObject	*jsc.JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	MarkdownObject.zig:386 — assigned from init param; deinit():400-403 ignores it
src/runtime/api/MarkdownObject.zig	ParseRenderer	#marked_args	*jsc.MarkedArgumentBuffer	BORROW_PARAM	&'a mut MarkedArgumentBuffer	MarkdownObject.zig:387 — assigned from init param; deinit():400-403 ignores it
src/runtime/api/MarkdownObject.zig	JsCallbackRenderer	#globalObject	*jsc.JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	MarkdownObject.zig:787 — assigned from init param; deinit():843-849 ignores it
src/runtime/api/YAMLObject.zig	ParserCtx	global	*JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	YAMLObject.zig:971 — .global = global from parse() param; deinit:991 ignores it
src/runtime/api/bun/SSLContextCache.zig	Entry	ctx	?*BoringSSL.SSL_CTX	FFI	*mut SSL_CTX	SSLContextCache.zig:47,180 — weak ref; deinit only clears ex_data, never frees
src/runtime/api/bun/SSLContextCache.zig	Entry	owner	*SSLContextCache	BACKREF	*const SSLContextCache	SSLContextCache.zig:119 — `.owner = self`; cache owns Entry via map (bun.new/destroy)
src/runtime/api/bun/Terminal.zig	Terminal	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	Terminal.zig:206 — assigned from globalObject ctor param; deinit (1188-1201) never frees
src/runtime/api/bun/Terminal.zig	Terminal	hpcon	?*anyopaque (bun.windows.HPCON, Windows-only)	FFI	Option<HPCON> where HPCON = *mut c_void	Terminal.zig:718 CreatePseudoConsole creates; :375 ClosePseudoConsole frees (extern C)
src/runtime/api/bun/Terminal.zig	CreateResult	terminal	*Terminal	SHARED	Arc<Terminal>	Terminal.zig:194 bun.new w/ RefCount(:27); returned at :287, caller adopts ref
src/runtime/api/bun/Terminal.zig	PtyResult	hpcon	*anyopaque (bun.windows.HPCON, Windows-only)	FFI	HPCON (*mut c_void)	Terminal.zig:718-720 CreatePseudoConsole out-param; moved into Terminal at :200
src/runtime/api/bun/Terminal.zig	createOverlappedPipePair (anon return struct)	server	*anyopaque (bun.windows.HANDLE)	FFI	HANDLE (*mut c_void)	Terminal.zig:649 CreateNamedPipeW returns; caller CloseHandle on err (:695)
src/runtime/api/bun/Terminal.zig	createOverlappedPipePair (anon return struct)	client	*anyopaque (bun.windows.HANDLE)	FFI	HANDLE (*mut c_void)	Terminal.zig:667 CreateFileW returns; caller CloseHandle (:724/:726)
src/runtime/api/bun/h2_frame_parser.zig	BunSocket	tls	*TLSSocket	BORROW_PARAM	&'a mut TLSSocket	h2_frame_parser.zig:4598-4612 — fromJS + attachNativeCallback; detach calls detachNativeCallback only
src/runtime/api/bun/h2_frame_parser.zig	BunSocket	tls_writeonly	*TLSSocket	SHARED	Arc<TLSSocket>	h2_frame_parser.zig:4601 socket.ref() / :4633 socket.deref() in detachNativeSocket
src/runtime/api/bun/h2_frame_parser.zig	BunSocket	tcp	*TCPSocket	BORROW_PARAM	&'a mut TCPSocket	h2_frame_parser.zig:4611 attachNativeCallback; :4630 detachNativeCallback (no ref/deref)
src/runtime/api/bun/h2_frame_parser.zig	BunSocket	tcp_writeonly	*TCPSocket	SHARED	Arc<TCPSocket>	h2_frame_parser.zig:4614 socket.ref() / :4633 socket.deref() in detachNativeSocket
src/runtime/api/bun/h2_frame_parser.zig	Handlers	vm	*jsc.VirtualMachine	JSC_BORROW	&'static VirtualMachine	h2_frame_parser.zig:549 — .vm = globalObject.bunVM(); never freed
src/runtime/api/bun/h2_frame_parser.zig	Handlers	globalObject	*jsc.JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	h2_frame_parser.zig:550 — .globalObject = globalObject (param); never freed
src/runtime/api/bun/h2_frame_parser.zig	H2FrameParser	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&'a JSGlobalObject	h2_frame_parser.zig:640 — assigned from constructor globalObject param
src/runtime/api/bun/h2_frame_parser.zig	H2FrameParser	hpack	?*lshpack.HPACK	OWNED	Option<Box<lshpack::HPACK>>	h2_frame_parser.zig:4787 lshpack.HPACK.init(); :4823-4825 hpack.deinit() in detach
src/runtime/api/bun/h2_frame_parser.zig	StreamResumableIterator	parser	*H2FrameParser	BORROW_PARAM	&'a mut H2FrameParser	h2_frame_parser.zig:733 — init(parser) stores caller param; no deinit
src/runtime/api/bun/h2_frame_parser.zig	Stream	signal	?*SignalRef	OWNED	Option<Box<SignalRef>>	h2_frame_parser.zig:1170 SignalRef.new(); :1209-1211 signal.deinit()→bun.destroy
src/runtime/api/bun/h2_frame_parser.zig	SignalRef	signal	*jsc.WebCore.AbortSignal	SHARED	Rc<AbortSignal>	h2_frame_parser.zig:1175 signal.ref().listen(); :817 this.signal.detach(this)
src/runtime/api/bun/h2_frame_parser.zig	SignalRef	parser	*H2FrameParser	SHARED	Rc<H2FrameParser>	h2_frame_parser.zig:1177 parser.ref(); :818 this.parser.deref() in deinit
src/runtime/api/bun/h2_frame_parser.zig	DirectWriterStruct	writer	*H2FrameParser	BORROW_PARAM	&'a mut H2FrameParser	h2_frame_parser.zig:2730 — toWriter(this) wraps self; stack-only, no deinit
src/runtime/api/bun/process.zig	PollerPosix	fd	*bun.Async.FilePoll	OWNED	Box<FilePoll>	process.zig:390 FilePoll.init() allocs; :691 deinit calls fd.deinit()
src/runtime/api/bun/process.zig	WaiterThreadPosix.NewQueue.TaskQueueEntry	process	*T (=*Process)	SHARED	Arc<Process>	process.zig:381 caller ref()s before append; Process has ThreadSafeRefCount:194
src/runtime/api/bun/process.zig	WaiterThreadPosix.NewQueue.TaskQueueEntry	next	?*TaskQueueEntry	INTRUSIVE	*mut TaskQueueEntry	process.zig:808 bun.UnboundedQueue(TaskQueueEntry, .next) intrusive link
src/runtime/api/bun/process.zig	WaiterThreadPosix.NewQueue.ResultTask	subprocess	*T (=*Process)	SHARED	Arc<Process>	process.zig:824 carries strong ref to ref-counted Process across threads
src/runtime/api/bun/process.zig	WaiterThreadPosix.NewQueue.ResultTaskMini	subprocess	*T (=*Process)	SHARED	Arc<Process>	process.zig:845 same pattern as ResultTask; Process is ThreadSafeRefCount
src/runtime/api/bun/process.zig	WindowsSpawnResult	process_	?*Process	SHARED	Option<Arc<Process>>	process.zig:1833 bun.new(Process); :1116 close() calls proc.deref()
src/runtime/api/bun/process.zig	WindowsSpawnResult.StdioResult	buffer	*bun.windows.libuv.Pipe	OWNED	Box<uv::Pipe>	process.zig:1888 from heap-alloc'd pipe; ownership transferred to consumer
src/runtime/api/bun/process.zig	WindowsSpawnOptions.Stdio	buffer	*bun.windows.libuv.Pipe	OWNED	Box<uv::Pipe>	process.zig:1939 bun.new(Pipe); :1160 deinit calls closeAndDestroy()
src/runtime/api/bun/process.zig	WindowsSpawnOptions.Stdio	ipc	*bun.windows.libuv.Pipe	OWNED	Box<uv::Pipe>	process.zig:1161 deinit calls pipe.closeAndDestroy()
src/runtime/api/bun/process.zig	sync.Options	envp	?[*:null]?[*:0]const u8	FFI	Option<*const *const c_char>	process.zig:1921 null-terminated C envp array passed to posix_spawn/uv_spawn
src/runtime/api/bun/process.zig	sync.SyncWindowsPipeReader	pipe	*uv.Pipe	OWNED	Box<uv::Pipe>	process.zig:2009 onClose calls default_allocator.destroy(this.pipe)
src/runtime/api/bun/process.zig	sync.SyncWindowsPipeReader	context	*SyncWindowsProcess	BACKREF	*mut SyncWindowsProcess	process.zig:2124 points to creating SyncWindowsProcess; not freed in onClose
src/runtime/api/bun/process.zig	sync.SyncWindowsPipeReader	onDoneCallback	*const fn(*SyncWindowsProcess, OutFd, []const []u8, bun.sys.E) void	STATIC	fn(*mut SyncWindowsProcess, OutFd, &[&[u8]], E)	process.zig:1984 default = &SyncWindowsProcess.onReaderDone (static fn ptr)
src/runtime/api/bun/process.zig	sync.SyncWindowsProcess	process	*Process	SHARED	Arc<Process>	process.zig:2117 process.ref(); :2038/:2156 process.deref()
src/runtime/api/bun/spawn.zig	BunSpawn.Action	path	?[*:0]const u8	OWNED	Option<CString>	spawn.zig:59 dupeZ allocs; spawn.zig:23 deinit frees it
src/runtime/api/bun/spawn.zig	BunSpawn.Actions	chdir_buf	?[*:0]u8	OWNED	Option<CString>	spawn.zig:89 dupeZ allocs; spawn.zig:40 deinit frees it
src/runtime/api/bun/spawn.zig	PosixSpawn.BunSpawnRequest	chdir_buf	?[*:0]u8	FFI	*const c_char	spawn.zig:357 borrows from actions; passed to extern posix_spawn_bun:289
src/runtime/api/bun/spawn.zig	PosixSpawn.BunSpawnRequest.ActionsList	ptr	?[*]const BunSpawn.Action	FFI	*const Action	spawn.zig:351 borrows items.ptr; passed to extern posix_spawn_bun:289
src/runtime/api/bun/subprocess.zig	Subprocess	process	*Process	SHARED	Arc<Process>	subprocess.zig:815 — finalize calls this.process.deref(); Process has ThreadSafeRefCount
src/runtime/api/bun/subprocess.zig	Subprocess	terminal	?*Terminal	BORROW_PARAM	Option<&'a Terminal>	js_bun_spawn_bindings.zig:727 — assigned from param; no deref/destroy in finalize
src/runtime/api/bun/subprocess.zig	Subprocess	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	js_bun_spawn_bindings.zig:668 — stored from spawn() globalThis param; never freed
src/runtime/api/bun/subprocess.zig	Subprocess	weak_file_sink_stdin_ptr	?*jsc.WebCore.FileSink	UNKNOWN	Option<NonNull<FileSink>>	subprocess.zig:446 — weak observer, nulled in onStdinDestroyed; no ownership
src/runtime/api/bun/subprocess.zig	Subprocess	abort_signal	?*webcore.AbortSignal	SHARED	Option<Arc<AbortSignal>>	subprocess.zig:798 — clearAbortSignal calls signal.unref(); assigned via signal.ref()
src/runtime/api/bun/subprocess.zig	Subprocess	stdout_maxbuf	?*MaxBuf	SHARED	Option<Arc<MaxBuf>>	MaxBuf.zig:31 — removeFromSubprocess destroys when both owners released
src/runtime/api/bun/subprocess.zig	Subprocess	stderr_maxbuf	?*MaxBuf	SHARED	Option<Arc<MaxBuf>>	MaxBuf.zig:31 — removeFromSubprocess destroys when both owners released
src/runtime/api/bun/subprocess.zig	Poll	poll_ref	?*Async.FilePoll	UNKNOWN	Option<NonNull<FilePoll>>	subprocess.zig:70 — Poll union appears unreferenced (dead code)
src/runtime/api/bun/subprocess/Readable.zig	Readable	pipe	*PipeReader	SHARED	Rc<PipeReader>	SubprocessPipeReader.zig:3 RefCount; Readable.zig:107 finalize calls pipe.detach()→deref()
src/runtime/api/bun/subprocess/StaticPipeWriter.zig	NewStaticPipeWriter(ProcessType)	process	*ProcessType	BACKREF	*mut ProcessType	StaticPipeWriter.zig:51 .process=subprocess param; _deinit:103-107 no destroy; onClose:100 notifies parent
src/runtime/api/bun/subprocess/Writable.zig	Writable	pipe	*jsc.WebCore.FileSink	SHARED	Arc<FileSink>	Writable.zig:170 create() gives +1; :292 finalize() calls pipe.deref()
src/runtime/api/bun/subprocess/Writable.zig	Writable	buffer	*StaticPipeWriter	SHARED	Arc<StaticPipeWriter>	Writable.zig:211 StaticPipeWriter.create(); :298 finalize() calls buffer.deref()
src/runtime/api/cron.zig	CronRegisterJob	global	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	cron.zig:478 — .global = globalObject from cronRegister param; deinit:179 ignores it
src/runtime/api/cron.zig	CronRegisterJob	process	?*Process	SHARED	Option<Arc<Process>>	cron.zig:1252 assigned from spawned.toProcess(); deinit:183-184 proc.detach()+deref()
src/runtime/api/cron.zig	CronRemoveJob	global	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	cron.zig:776 — .global = globalObject from cronRemove param; deinit:675 ignores it
src/runtime/api/cron.zig	CronRemoveJob	process	?*Process	SHARED	Option<Arc<Process>>	cron.zig:1252 assigned from spawned.toProcess(); deinit:679-680 proc.detach()+deref()
src/runtime/api/cron.zig	CronJob	global	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	cron.zig:1087 — .global = globalObject from register() param; deinit:904 ignores it
src/runtime/api/filesystem_router.zig	FileSystemRouter	origin	?*jsc.RefString	SHARED	Option<Arc<RefString>>	filesystem_router.zig:163 vm.refCountedString(); :403 prefix.deref()
src/runtime/api/filesystem_router.zig	FileSystemRouter	base_dir	?*jsc.RefString	SHARED	Option<Arc<RefString>>	filesystem_router.zig:164 vm.refCountedString(); :407 dir.deref()
src/runtime/api/filesystem_router.zig	FileSystemRouter	arena	*bun.ArenaAllocator	OWNED	Box<ArenaAllocator>	filesystem_router.zig:68 allocator().create(); :274-275 deinit+destroy
src/runtime/api/filesystem_router.zig	FileSystemRouter	asset_prefix	?*jsc.RefString	SHARED	Option<Arc<RefString>>	filesystem_router.zig:168 vm.refCountedString(); :399 prefix.deref()
src/runtime/api/filesystem_router.zig	MatchedRoute	route	*const Router.Match	BORROW_FIELD	*const RouterMatch	filesystem_router.zig:455 route.route = &route.route_holder (self-ref)
src/runtime/api/filesystem_router.zig	MatchedRoute	origin	?*jsc.RefString	SHARED	Option<Arc<RefString>>	filesystem_router.zig:458 o.ref(); :485 o.deref()
src/runtime/api/filesystem_router.zig	MatchedRoute	asset_prefix	?*jsc.RefString	SHARED	Option<Arc<RefString>>	filesystem_router.zig:462 prefix.ref(); :489 prefix.deref()
src/runtime/api/filesystem_router.zig	MatchedRoute	base_dir	?*jsc.RefString	SHARED	Option<Arc<RefString>>	filesystem_router.zig:453 base_dir.ref(); :493 base.deref()
src/runtime/api/filesystem_router.zig	QueryObjectCreator	query	*QueryStringMap	BORROW_PARAM	&'a mut QueryStringMap	filesystem_router.zig:575 .query = map (stack-local, no deinit)
src/runtime/api/glob.zig	WalkTask	walker	*GlobWalker	OWNED	Box<GlobWalker>	glob.zig:190-191 — deinit calls walker.deinit(true) + alloc.destroy(walker)
src/runtime/api/glob.zig	WalkTask	global	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	glob.zig:156 — assigned from globalThis param; deinit never touches it
src/runtime/api/glob.zig	WalkTask	has_pending_activity	*std.atomic.Value(usize)	BORROW_PARAM	&'a AtomicUsize	glob.zig:316 — passed as &this.has_pending_activity from parent Glob; not freed
src/runtime/api/html_rewriter.zig	HTMLRewriter	builder	*LOLHTML.HTMLRewriter.Builder	FFI	*mut lolhtml_sys::HTMLRewriterBuilder	html_rewriter.zig:48 Builder.init(); :168 builder.deinit()
src/runtime/api/html_rewriter.zig	HTMLRewriter	context	*LOLHTMLContext	SHARED	Rc<LOLHTMLContext>	html_rewriter.zig:49 bun.new(LOLHTMLContext); :167 context.deref()
src/runtime/api/html_rewriter.zig	HTMLRewriterLoader	rewriter	*LOLHTML.HTMLRewriter	FFI	*mut lolhtml_sys::HTMLRewriter	html_rewriter.zig:319 builder.build(); :259 rewriter.deinit()
src/runtime/api/html_rewriter.zig	BufferOutputSink	global	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	html_rewriter.zig:416 — .global = global (init param)
src/runtime/api/html_rewriter.zig	BufferOutputSink	rewriter	?*LOLHTML.HTMLRewriter	FFI	*mut lolhtml_sys::HTMLRewriter	html_rewriter.zig:458 builder.build(); :637-638 rewriter.deinit()
src/runtime/api/html_rewriter.zig	BufferOutputSink	context	*LOLHTMLContext	SHARED	Rc<LOLHTMLContext>	html_rewriter.zig:173 new_context.ref(); :635 context.deref()
src/runtime/api/html_rewriter.zig	BufferOutputSink	response	*Response	BORROW_FIELD	*mut Response	html_rewriter.zig:439 sink.response=result; :490 kept alive by response_value Strong
src/runtime/api/html_rewriter.zig	BufferOutputSink	tmp_sync_error	?*jsc.JSValue	UNKNOWN	Option<NonNull<JSValue>>	html_rewriter.zig:450 — &sink_error (stack local in init); needs restructure
src/runtime/api/html_rewriter.zig	DocumentHandler	global	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	html_rewriter.zig:804 — .global = global (init param); deinit untouched
src/runtime/api/html_rewriter.zig	ElementHandler	global	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	html_rewriter.zig:992 — .global = global (init param); deinit untouched
src/runtime/api/html_rewriter.zig	TextChunk	text_chunk	?*LOLHTML.TextChunk	FFI	*mut lolhtml_sys::TextChunk	html_rewriter.zig:1136 from C callback param; :1221 deinit nulls only
src/runtime/api/html_rewriter.zig	DocType	doctype	?*LOLHTML.DocType	FFI	*mut lolhtml_sys::DocType	html_rewriter.zig:1246 from C callback param; :1235 deinit nulls only
src/runtime/api/html_rewriter.zig	DocEnd	doc_end	?*LOLHTML.DocEnd	FFI	*mut lolhtml_sys::DocEnd	html_rewriter.zig:1331 from C callback param; :1368 deinit nulls only
src/runtime/api/html_rewriter.zig	Comment	comment	?*LOLHTML.Comment	FFI	*mut lolhtml_sys::Comment	html_rewriter.zig:1388 from C callback param; :1490 deinit nulls only
src/runtime/api/html_rewriter.zig	EndTag	end_tag	?*LOLHTML.EndTag	FFI	*mut lolhtml_sys::EndTag	html_rewriter.zig:1506 from C callback param; :1515 deinit nulls only
src/runtime/api/html_rewriter.zig	EndTag.Handler	global	*JSGlobalObject	JSC_BORROW	&JSGlobalObject	html_rewriter.zig:1763 — .global = globalObject param
src/runtime/api/html_rewriter.zig	AttributeIterator	iterator	?*LOLHTML.Attribute.Iterator	FFI	*mut lolhtml_sys::AttributeIterator	html_rewriter.zig:1637 from C alloc; :1643 iter.deinit() frees
src/runtime/api/html_rewriter.zig	Element	element	?*LOLHTML.Element	FFI	*mut lolhtml_sys::Element	html_rewriter.zig:1714 from C callback param; :1740 invalidate nulls only
src/runtime/crypto/CryptoHasher.zig	CryptoHasher	hmac	?*HMAC	OWNED	Option<Box<HMAC>>	CryptoHasher.zig:278 HMAC.init→HMAC.new; :467 finalize→hmac.deinit()→bun.destroy
src/runtime/crypto/CryptoHasher.zig	CryptoHasherZig	state	*anyopaque	OWNED	Box<dyn std::any::Any>	CryptoHasher.zig:580/594 bun.new(T,...); :646 deinit→bun.destroy(state)
src/runtime/crypto/PBKDF2.zig	PBKDF2.Job	vm	*jsc.VirtualMachine	JSC_BORROW	&'static VirtualMachine	PBKDF2.zig:96 — .vm = vm from create() param; deinit:86 uses it, never destroys
src/runtime/crypto/PasswordObject.zig	HashJob	event_loop	*jsc.EventLoop	STATIC	&'static EventLoop	PasswordObject.zig:447 — assigned from globalObject.bunVM().eventLoop(); deinit ignores
src/runtime/crypto/PasswordObject.zig	HashJob	global	*jsc.JSGlobalObject	JSC_BORROW	*const JSGlobalObject	PasswordObject.zig:448 — assigned from globalObject param; deinit:390 ignores
src/runtime/crypto/PasswordObject.zig	HashJob.Result	global	*jsc.JSGlobalObject	JSC_BORROW	*const JSGlobalObject	PasswordObject.zig:410 — copied from HashJob.global; runFromJS:368 reads only
src/runtime/crypto/PasswordObject.zig	VerifyJob	event_loop	*jsc.EventLoop	STATIC	&'static EventLoop	PasswordObject.zig:481 — assigned from globalObject.bunVM().eventLoop(); deinit ignores
src/runtime/crypto/PasswordObject.zig	VerifyJob	global	*jsc.JSGlobalObject	JSC_BORROW	*const JSGlobalObject	PasswordObject.zig:482 — assigned from globalObject param; deinit:602 ignores
src/runtime/crypto/PasswordObject.zig	VerifyJob.Result	global	*jsc.JSGlobalObject	JSC_BORROW	*const JSGlobalObject	PasswordObject.zig:625 — copied from VerifyJob.global; runFromJS:582 reads only
src/runtime/dns_jsc/cares_jsc.zig	ErrorDeferred.rejectLater.Context	deferred	*ErrorDeferred	OWNED	Box<ErrorDeferred>	cares_jsc.zig:500 — callback calls reject() which deinit()->bun.destroy(self)
src/runtime/dns_jsc/cares_jsc.zig	ErrorDeferred.rejectLater.Context	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	cares_jsc.zig:506 — assigned from param; never freed; VM-owned
src/runtime/dns_jsc/dns.zig	LibUVBackend.Holder	uv_info	*libuv.uv_getaddrinfo_t	FFI	*mut libuv::uv_getaddrinfo_t	dns.zig:195 — set from callconv(.c) callback param
src/runtime/dns_jsc/dns.zig	ResolveInfoRequest	resolver_for_caching	?*Resolver	BORROW_PARAM	Option<&'a Resolver>	dns.zig:319 — from init param; not deref'd (head owns ref)
src/runtime/dns_jsc/dns.zig	ResolveInfoRequest	tail	*CAresLookup(cares_type, type_name)	INTRUSIVE	*mut CAresLookup	dns.zig:330 — &request.head; list tail via append():358
src/runtime/dns_jsc/dns.zig	ResolveInfoRequest.PendingCacheKey	lookup	*request_type	BORROW_PARAM	*mut ResolveInfoRequest	dns.zig:339 — cache.new.lookup = request; not freed by key
src/runtime/dns_jsc/dns.zig	GetHostByAddrInfoRequest	resolver_for_caching	?*Resolver	BORROW_PARAM	Option<&'a Resolver>	dns.zig:425 — from init param; head holds the ref
src/runtime/dns_jsc/dns.zig	GetHostByAddrInfoRequest	tail	*CAresReverse	INTRUSIVE	*mut CAresReverse	dns.zig:436 — &request.head; list tail via append():464
src/runtime/dns_jsc/dns.zig	GetHostByAddrInfoRequest.PendingCacheKey	lookup	*request_type	BORROW_PARAM	*mut GetHostByAddrInfoRequest	dns.zig:445 — cache.new.lookup = request; not freed by key
src/runtime/dns_jsc/dns.zig	CAresNameInfo	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	dns.zig:515 — stored from init param
src/runtime/dns_jsc/dns.zig	CAresNameInfo	next	?*@This()	INTRUSIVE	Option<NonNull<CAresNameInfo>>	dns.zig:617 — tail.next = cares_lookup (linked list)
src/runtime/dns_jsc/dns.zig	GetNameInfoRequest	resolver_for_caching	?*Resolver	BORROW_PARAM	Option<&'a Resolver>	dns.zig:585 — from init param; no deref in deinit
src/runtime/dns_jsc/dns.zig	GetNameInfoRequest	tail	*CAresNameInfo	INTRUSIVE	*mut CAresNameInfo	dns.zig:589 — &request.head; list tail via append():618
src/runtime/dns_jsc/dns.zig	GetNameInfoRequest.PendingCacheKey	lookup	*request_type	BORROW_PARAM	*mut GetNameInfoRequest	dns.zig:598 — cache.new.lookup = request; not freed by key
src/runtime/dns_jsc/dns.zig	GetAddrInfoRequest	resolver_for_caching	?*Resolver	BORROW_PARAM	Option<&'a Resolver>	dns.zig:680 — from init param; head.resolver holds ref
src/runtime/dns_jsc/dns.zig	GetAddrInfoRequest	tail	*DNSLookup	INTRUSIVE	*mut DNSLookup	dns.zig:690 — &request.head; list tail via append():720
src/runtime/dns_jsc/dns.zig	GetAddrInfoRequest.PendingCacheKey	lookup	*GetAddrInfoRequest	BORROW_PARAM	*mut GetAddrInfoRequest	dns.zig:699 — cache.new.lookup = request; not freed by key
src/runtime/dns_jsc/dns.zig	GetAddrInfoRequest.Backend.LibInfo	file_poll	?*bun.Async.FilePoll	OWNED	Option<Box<FilePoll>>	dns.zig:123 FilePoll.init; dns.zig:742 poll.deinit()
src/runtime/dns_jsc/dns.zig	CAresReverse	resolver	?*Resolver	SHARED	Option<Arc<Resolver>>	dns.zig:926 .ref(); dns.zig:976 .deref()
src/runtime/dns_jsc/dns.zig	CAresReverse	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	dns.zig:934 — stored from init param
src/runtime/dns_jsc/dns.zig	CAresReverse	next	?*@This()	INTRUSIVE	Option<NonNull<CAresReverse>>	dns.zig:464 — tail.next = cares_lookup (linked list)
src/runtime/dns_jsc/dns.zig	CAresLookup	resolver	?*Resolver	SHARED	Option<Arc<Resolver>>	dns.zig:1004 .ref(); dns.zig:1061 .deref()
src/runtime/dns_jsc/dns.zig	CAresLookup	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	dns.zig:1012 — stored from init param
src/runtime/dns_jsc/dns.zig	CAresLookup	next	?*@This()	INTRUSIVE	Option<NonNull<CAresLookup>>	dns.zig:358 — tail.next = cares_lookup (linked list)
src/runtime/dns_jsc/dns.zig	DNSLookup	resolver	?*Resolver	SHARED	Option<Arc<Resolver>>	dns.zig:1083 .ref(); dns.zig:1161 .deref()
src/runtime/dns_jsc/dns.zig	DNSLookup	globalThis	*jsc.JSGlobalObject	JSC_BORROW	&JSGlobalObject	dns.zig:1091 — stored from init param
src/runtime/dns_jsc/dns.zig	DNSLookup	next	?*DNSLookup	INTRUSIVE	Option<NonNull<DNSLookup>>	dns.zig:720 — tail.next = dns_lookup (linked list)
src/runtime/dns_jsc/dns.zig	internal.Request.Result	info	?[*]ResultEntry	OWNED	Option<Box<[ResultEntry]>>	dns.zig:1497 alloc; dns.zig:1287 destroy(&info[0])
src/runtime/dns_jsc/dns.zig	internal.Request.MacAsyncDNS	file_poll	?*bun.Async.FilePoll	OWNED	Option<Box<FilePoll>>	dns.zig:1655 FilePoll.init; dns.zig:1659 poll.deinit()
src/runtime/dns_jsc/dns.zig	internal.GlobalCache.CacheResult	inflight	*Request	BORROW_PARAM	&'a mut Request	dns.zig:1308 — union variant borrowing cache entry
src/runtime/dns_jsc/dns.zig	internal.GlobalCache.CacheResult	resolved	*Request	BORROW_PARAM	&'a mut Request	dns.zig:1309 — union variant borrowing cache entry
src/runtime/dns_jsc/dns.zig	internal.DNSRequestOwner	socket	*bun.uws.ConnectingSocket	FFI	*mut uws::ConnectingSocket	dns.zig:1857 — from callconv(.c) us_getaddrinfo_set param
src/runtime/dns_jsc/dns.zig	internal.DNSRequestOwner	prefetch	*bun.uws.Loop	FFI	*mut uws::Loop	dns.zig:1843 — usockets C loop handle
src/runtime/dns_jsc/dns.zig	internal.DNSRequestOwner	quic	*bun.http.H3.PendingConnect	BORROW_PARAM	*mut H3PendingConnect	dns.zig:1473 — from registerQuic param; notified, not freed
src/runtime/dns_jsc/dns.zig	Resolver	channel	?*c_ares.Channel	FFI	Option<*mut c_ares::Channel>	c_ares.zig:504 ares_init_options; dns.zig:2033 channel.deinit()
src/runtime/dns_jsc/dns.zig	Resolver	vm	*jsc.VirtualMachine	JSC_BORROW	&VirtualMachine	dns.zig:2001 — stored from setup param
